Plan ID,Insurance Company,Plan Name,Age,Rating Area,Metal Level,Market Place,Non-Tobacco Premium,Tobacco Premium,Counties,Rating Area Centroid
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,30,Rating Area 3,Silver,On,644.68,702.70,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,31,Rating Area 3,Silver,On,658.31,717.56,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,32,Rating Area 3,Silver,On,671.94,732.42,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,33,Rating Area 3,Silver,On,680.46,741.70,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,34,Rating Area 3,Silver,On,689.55,751.61,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,35,Rating Area 3,Silver,On,694.09,756.56,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,36,Rating Area 3,Silver,On,698.64,761.52,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,37,Rating Area 3,Silver,On,703.18,766.47,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,38,Rating Area 3,Silver,On,707.73,771.42,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,39,Rating Area 3,Silver,On,716.81,781.33,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,40,Rating Area 3,Silver,On,725.90,791.23,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,41,Rating Area 3,Silver,On,739.53,806.09,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,42,Rating Area 3,Silver,On,752.60,820.33,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,43,Rating Area 3,Silver,On,770.77,840.14,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,44,Rating Area 3,Silver,On,793.49,864.91,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,45,Rating Area 3,Silver,On,820.19,894.01,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,46,Rating Area 3,Silver,On,852.00,928.68,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,47,Rating Area 3,Silver,On,887.78,967.68,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,48,Rating Area 3,Silver,On,928.68,1012.26,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,49,Rating Area 3,Silver,On,969.01,1056.22,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,50,Rating Area 3,Silver,On,1014.45,1105.75,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,51,Rating Area 3,Silver,On,1059.32,1154.66,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,52,Rating Area 3,Silver,On,1108.73,1208.52,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,53,Rating Area 3,Silver,On,1158.72,1263.00,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,54,Rating Area 3,Silver,On,1212.68,1321.82,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,55,Rating Area 3,Silver,On,1266.64,1380.63,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,56,Rating Area 3,Silver,On,1325.14,1444.40,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,57,Rating Area 3,Silver,On,1384.21,1508.79,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,58,Rating Area 3,Silver,On,1447.26,1577.51,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,59,Rating Area 3,Silver,On,1478.50,1611.57,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,60,Rating Area 3,Silver,On,1541.55,1680.29,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,61,Rating Area 3,Silver,On,1596.08,1739.72,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,62,Rating Area 3,Silver,On,1631.86,1778.73,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,63,Rating Area 3,Silver,On,1676.73,1827.64,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,64,Rating Area 3,Silver,On,1704.00,1857.36,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,14,Rating Area 4,Silver,On,465.88,507.81,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,15,Rating Area 4,Silver,On,507.29,552.95,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,16,Rating Area 4,Silver,On,523.13,570.21,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,17,Rating Area 4,Silver,On,538.96,587.47,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,18,Rating Area 4,Silver,On,556.01,606.05,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,19,Rating Area 4,Silver,On,573.06,624.64,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,20,Rating Area 4,Silver,On,590.72,643.89,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,21,Rating Area 4,Silver,On,609.00,663.81,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,22,Rating Area 4,Silver,On,608.99,663.80,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,23,Rating Area 4,Silver,On,608.99,663.80,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010005,Medica Insurance Company,Medica Insure Bronze Copay,22,Rating Area 2,Bronze,On,482.69,526.14,"Dallas, Jasper, Madison, Marion, Polk, Warren","(41.52, -93.54)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,24,Rating Area 4,Silver,On,608.99,663.80,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,25,Rating Area 4,Silver,On,611.43,666.46,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,26,Rating Area 4,Silver,On,623.61,679.74,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,27,Rating Area 4,Silver,On,638.23,695.67,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,28,Rating Area 4,Silver,On,661.98,721.55,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,29,Rating Area 4,Silver,On,681.46,742.80,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,30,Rating Area 4,Silver,On,691.21,753.42,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,31,Rating Area 4,Silver,On,705.82,769.35,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,32,Rating Area 4,Silver,On,720.44,785.28,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,33,Rating Area 4,Silver,On,729.58,795.24,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,34,Rating Area 4,Silver,On,739.32,805.86,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,35,Rating Area 4,Silver,On,744.19,811.17,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,36,Rating Area 4,Silver,On,749.06,816.48,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,37,Rating Area 4,Silver,On,753.94,821.79,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,38,Rating Area 4,Silver,On,758.81,827.10,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,39,Rating Area 4,Silver,On,768.55,837.72,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,40,Rating Area 4,Silver,On,778.29,848.34,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,41,Rating Area 4,Silver,On,792.91,864.27,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,42,Rating Area 4,Silver,On,806.92,879.54,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,43,Rating Area 4,Silver,On,826.41,900.78,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,44,Rating Area 4,Silver,On,850.77,927.33,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,45,Rating Area 4,Silver,On,879.39,958.53,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,46,Rating Area 4,Silver,On,913.49,995.71,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,47,Rating Area 4,Silver,On,951.86,1037.53,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,48,Rating Area 4,Silver,On,995.71,1085.32,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,49,Rating Area 4,Silver,On,1038.94,1132.45,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,50,Rating Area 4,Silver,On,1087.66,1185.55,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010003,Medica Insurance Company,Medica Insure Silver Copay,51,Rating Area 4,Silver,On,1135.77,1237.99,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
